CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,CN_T1,CN_T2,CN_T3,CN_T4,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,541,Tanetze de Zaragoza,20541,2230.6934675952,1163.80999999999994543,1157.66200000000003456,1209.63699999999994361,1209.63699999999994361,1208.20426612000005662,0.52172565029952134,0.51896955669485956,0.54226948595678159,0.54226948595678159,0.54162720412791854
20,554,Totontepec Villa de Morelos,20554,26697.5964687588,26550.32700000000113505,25281.61799999999857391,25318.01699999999982538,25286.98099999999976717,25579.84336130000156118,0.99448379299121059,0.94696232410225545,0.94832570526065274,0.94716320360862882,0.95813281885630497
20,559,San Juan Bautista Valle Nacional,20559,68335.1115332502,63307.84900000000197906,62489.13900000000285218,62241.78699999999662396,62246.87200000000302680,61845.19339030000264756,0.92643221880447146,0.91445140862313978,0.91083171745047442,0.91090613014822108,0.90502805955336219
20,563,Yogana,20563,6605.6141480901,2088.78800000000001091,2160.01499999999987267,2779.72299999999995634,2779.72299999999995634,2783.71992597999997088,0.31621404962079680,0.32699684716288357,0.42081219666814923,0.42081219666814923,0.42141727681518681
20,372,Santa Catarina Yosonot,20372,3845.4271726664,1491.71599999999989450,1863.01500000000010004,1294.43399999999996908,1279.38200000000006185,1236.61251014000004034,0.38791945160299357,0.48447543441791274,0.33661643866276780,0.33270217912172367,0.32158001038998718
20,373,Santa Catarina Zapoquila,20373,11802.3772088726,10169.01000000000021828,9919.31999999999970896,9926.26200000000062573,9926.26800000000002910,9926.00354275999961828,0.86160693053898552,0.84045102308228326,0.84103920967191226,0.84103971804407263,0.84101731092766541
20,374,Santa Cruz Acatepec,20374,751.5806692392,276.70199999999999818,51.88499999999999801,37.91199999999999903,103.16200000000000614,102.50547574099999792,0.36816008091333186,0.06903450570718038,0.05044302168971037,0.13726004968226158,0.13638652500837051
20,376,Santa Cruz de Bravo,20376,1848.6728502771,1176.96100000000001273,1162.61400000000003274,1189.23299999999994725,1068.07500000000004547,1069.13328541999999288,0.63665185531533275,0.62889115282118968,0.64329013098328580,0.57775230476279504,0.57832476160384261
20,377,Santa Cruz Itundujia,20377,56593.4971013593,52043.95799999999871943,50828.37000000000261934,49100.26900000000023283,49781.85100000000238651,50242.36141659999702824,0.91961021434651669,0.89813092675587936,0.86759559869680991,0.87963906720308171,0.88777622854116289
20,379,Santa Cruz Nundaco,20379,4424.6114723430,1377.31700000000000728,3093.42500000000018190,3294.35699999999997090,3296.74899999999979627,2772.59115351999980703,0.31128541084549921,0.69914048257934702,0.74455283149539742,0.74509344393446730,0.62662929182611538
20,381,Santa Cruz Tacache de Mina,20381,2704.8386591116,805.06200000000001182,892.00499999999999545,868.15899999999999181,963.68200000000001637,964.72008445999995274,0.29763771576099157,0.32978122262308157,0.32096516998361208,0.35628076992825880,0.35666455786936319
20,382,Santa Cruz Tacahua,20382,4649.2899678983,4353.52800000000024738,4217.85599999999976717,3819.89600000000018554,3819.89600000000018554,3819.92393584999990708,0.93638556210939050,0.90720433208571649,0.82160846631959472,0.82160846631959472,0.82161447494675988
20,383,Santa Cruz Tayata,20383,2125.0029542749,560.25300000000004275,749.57000000000005002,733.64099999999996271,727.10799999999994725,692.29681881099998009,0.26364810405224653,0.35273833313599823,0.34524234355727529,0.34216799489020289,0.32578628534059034
20,386,Santa Cruz Zenzontepec,20386,48408.1800700507,45103.02599999999802094,42320.55200000000331784,31497.10399999999935972,35548.83800000000337604,33312.44260870000289287,0.93172323220439468,0.87424381455280098,0.65065664427832337,0.73435601066922673,0.68815730235043127
20,392,Santa Luca Monteverde,20392,15706.1236090646,13759.46700000000055297,13258.20499999999992724,10981.49200000000018917,10918.43800000000010186,10403.15201510000042617,0.87605747557334201,0.84414240776433125,0.69918537974972794,0.69517076726039229,0.66236280027084127
20,395,Santa Mara Apazco,20395,8051.6497709146,3447.44700000000011642,3472.34200000000009823,3173.47400000000016007,3952.93400000000019645,3746.77125311999998303,0.42816653705597024,0.43125844998168261,0.39413959751002930,0.49094708692861838,0.46534205532071948
20,396,Santa Mara la Asuncin,20396,713.1517229539,523.27400000000000091,496.03600000000000136,401.17500000000001137,401.00799999999998136,486.42316662899997937,0.73374849019866395,0.69555465412801787,0.56253807862696981,0.56230390685871223,0.68207528773010284
20,397,Heroica Ciudad de Tlaxiaco,20397,34654.4495736280,13923.63899999999921420,20873.13599999999860302,20491.71600000000034925,20347.58099999999831198,18317.88681930000166176,0.40178502822321188,0.60232196029119545,0.59131558146559549,0.58715637530957887,0.52858686387100762
20,400,Santa Mara Camotln,20400,9519.9927774335,6444.65099999999983993,5108.98300000000017462,5192.03099999999994907,5229.49200000000018917,5206.59713052000006428,0.67695965224643972,0.53665828529938597,0.54538182132946145,0.54931680330642252,0.54691187821716503
20,402,Santa Mara Cortijo,20402,8247.2502883043,468.77699999999998681,630.11699999999996180,637.19000000000005457,427.60000000000002274,428.62417550499998242,0.05684039935889763,0.07640328327292187,0.07726090244934368,0.05184758374635408,0.05197176762209414
20,404,Santa Mara Chachopam,20404,6057.4131151793,3307.44000000000005457,2895.27599999999983993,2479.01899999999977808,2666.03099999999994907,2900.76975236999987828,0.54601526049327409,0.47797235304039509,0.40925374460391589,0.44012698974074932,0.47887929999374607
20,405,Villa de Chilapa de Daz,20405,17493.3008757020,13939.86299999999937427,12597.31600000000071304,10828.81099999999969441,11671.42400000000088767,11656.42401290000088920,0.79686864697801629,0.72012229650137283,0.61902616761374618,0.66719392085752549,0.66633645049177903
20,408,Santa Mara del Rosario,20408,2543.1953741905,1399.29999999999995453,2289.83399999999983265,2289.85500000000001819,2288.44599999999991269,932.34643008499995176,0.55021333170102893,0.90037675565089248,0.90038501297953244,0.89983098554841201,0.36660432758995803
20,414,Santa Mara Huazolotitln,20414,27709.9622720834,18099.13599999999860302,16972.17499999999927240,14605.60000000000036380,15548.42000000000007276,9725.04732384999988426,0.65316350207499563,0.61249361631570098,0.52708841161846387,0.56111299782116142,0.35095851911886461
20,415,Santa Mara Ipalapa,20415,16788.3788619041,14177.80500000000029104,13848.52499999999963620,13010.55600000000049477,11718.53399999999965075,10739.76867809999930614,0.84450113478032296,0.82488756740085445,0.77497393327972419,0.69801462645041290,0.63971445762821666
20,416,Santa Mara Ixcatln,20416,17746.3924491908,16480.84200000000055297,15791.12299999999959255,16130.08100000000013097,16129.24699999999938882,16189.35894609999922977,0.92868688930360566,0.88982158177844439,0.90892168908027837,0.90887469361331863,0.91226197056394986
20,422,Santa Mara Nativitas,20422,4133.1878565517,1120.49299999999993815,992.51999999999998181,1193.84099999999989450,1320.03299999999990177,1162.68350680000003194,0.27109655764227042,0.24013425821589801,0.28884266610519271,0.31937406326875678,0.28130429759125963
20,423,Santa Mara Nduayaco,20423,7702.2102700133,3061.73900000000003274,4309.10400000000026921,3954.12500000000000000,3967.98999999999978172,3834.08245948000012504,0.39751433584203005,0.55946330325159499,0.51337536387372251,0.51517549649980510,0.49778989732428841
20,429,Santa Mara Sola,20429,5206.8056503145,3049.07999999999992724,2820.85600000000022192,2516.63200000000006185,2633.70100000000002183,2636.43107623000014428,0.58559512391552970,0.54176325936605985,0.48333511350629943,0.50581895635780449,0.50634328478743107
20,430,Santa Mara Tataltepec,20430,3745.7366868597,1784.25700000000006185,1274.15000000000009095,1585.35400000000004184,2110.95499999999992724,2109.12088241999981619,0.47634341363590649,0.34016005568939356,0.42324224379186343,0.56356203771754010,0.56307238301585372
20,431,Santa Mara Tecomavaca,20431,37030.9209450415,34898.01400000000285218,33434.61400000000139698,33674.68200000000069849,34106.63300000000162981,33910.99438679999730084,0.94240200106805350,0.90288367522971236,0.90936658178113972,0.92103118500937353,0.91574807002850778
20,433,Santa Mara Temaxcaltepec,20433,3444.4832881702,2380.46599999999989450,2515.65900000000010550,2485.22499999999990905,2389.50300000000015643,2388.62416403999986869,0.69109523863144240,0.73034437665580432,0.72150879887712172,0.69371885420566726,0.69346371115909800
20,434,Santa Mara Teopoxco,20434,3691.4950731961,2131.56800000000021100,2013.29800000000000182,1053.95100000000002183,1053.60999999999989996,1026.28338729000006424,0.57742674925324677,0.54538823974560657,0.28550789831814355,0.28541552382129642,0.27801293701888730
20,436,Santa Mara Texcatitln,20436,3457.1089306289,3450.64499999999998181,2425.10199999999986176,1875.30099999999993088,2022.26600000000007640,2252.30221790999985387,0.99813024965119512,0.70148266909218782,0.54244776130292616,0.58495871567232327,0.65149877053491401
20,444,Santa Mara Yolotepec,20444,1731.1178668879,1487.66100000000005821,1486.07600000000002183,1488.04099999999993997,1488.04099999999993997,1464.96867511000004924,0.85936436129241045,0.85844876794644753,0.85958387263087466,0.85958387263087466,0.84625588074117275
20,445,Santa Mara Yosoya,20445,3362.6815408101,1267.80199999999990723,1763.06999999999993634,1977.54600000000004911,2025.05500000000006366,2023.77042581999990034,0.37702113168128759,0.52430477837495748,0.58808601885136924,0.60221432669837238,0.60183231782705637
20,446,Santa Mara Yucuhiti,20446,7312.4819553596,3522.57799999999997453,6313.02000000000043656,5034.78300000000035652,5106.90099999999983993,5035.67198208999980125,0.48172125709221980,0.86332110472736889,0.68851903235259460,0.69838134728755885,0.68864060285292894
20,447,Santa Mara Zacatepec,20447,50263.8680450184,33103.86200000000098953,34296.77999999999883585,33954.97000000000116415,34416.19900000000052387,29961.01270149999982095,0.65860156186847407,0.68233467367219702,0.67553436137442757,0.68471051549744300,0.59607455348771965
20,448,Santa Mara Zaniza,20448,15886.6139684531,14670.51399999999921420,14533.59399999999914144,13935.40200000000004366,13775.94900000000052387,13941.84200229999987641,0.92345127974608210,0.91483270310842413,0.87717886439944182,0.86714192384580124,0.87758423726950630
20,450,Santiago Amoltepec,20450,20719.4849060477,18554.18400000000110595,17875.66999999999825377,14773.41100000000005821,14773.41100000000005821,14858.65874749999966298,0.89549446253774001,0.86274683376816785,0.71302018689122282,0.71302018689122282,0.71713456270155562
20,451,Santiago Apoala,20451,8679.6282353848,4199.77800000000024738,3975.99499999999989086,3249.85800000000017462,3538.03099999999994907,3531.57976727999994182,0.48386611570280103,0.45808355982239019,0.37442364026043123,0.40762471664123595,0.40688145523129449
20,456,Santiago Cacaloxtepec,20456,3801.1688474508,1277.77600000000006730,509.44799999999997908,401.04800000000000182,401.04800000000000182,398.72582563800000344,0.33615344418518067,0.13402403851164202,0.10550649447444492,0.10550649447444492,0.10489558386899857
20,459,Santiago Chazumba,20459,32323.4948797770,17092.53499999999985448,14946.52200000000084401,13521.97899999999935972,13530.31699999999909778,13523.96777020000081393,0.52879600623550893,0.46240426833767911,0.41833282726058013,0.41859078204025396,0.41839435433886790
20,461,Santiago del Ro,20461,3833.2595709072,1829.98099999999999454,1811.21499999999991815,1810.26500000000010004,1672.27500000000009095,1673.25693488000001707,0.47739553404856083,0.47249996158526458,0.47225213072945460,0.43625404673658202,0.43651020859096112
20,462,Santiago Huajolotitln,20462,11097.5742011958,6386.77099999999973079,4292.19599999999991269,4504.01299999999991996,4502.87399999999979627,4198.20067538999956014,0.57551054709882499,0.38676884895597291,0.40585563280258835,0.40575299776006912,0.37829895067857533
20,463,Santiago Huauclilla,20463,9977.3917215718,6722.96000000000003638,6587.65999999999985448,6745.92600000000038563,6833.97699999999986176,7390.23295588000019052,0.67381938963712362,0.66025873132324064,0.67612119361965606,0.68494624554275818,0.74069788599176822
20,464,Santiago Ihuitln Plumas,20464,4763.1727364333,2684.96399999999994179,1784.27600000000006730,1756.82999999999992724,1757.58400000000006003,1775.03871178000008513,0.56369234301809545,0.37459821399130688,0.36883608829931447,0.36899438614860991,0.37265889985530160
20,466,Santiago Ixtayutla,20466,45775.0294306279,43344.15099999999802094,40710.73999999999796273,33497.51499999999941792,33893.67399999999906868,33127.59443959999771323,0.94689509846603370,0.88936567614221107,0.73178576653381544,0.74044024485808124,0.72370449241993162
20,467,Santiago Jamiltepec,20467,64076.4505779809,47223.52599999999802094,43841.67300000000250293,37616.94099999999889405,38829.07299999999668216,31853.82854349999979604,0.73698723281385681,0.68420882562221175,0.58706343220775414,0.60598039763056322,0.49712223845379766
20,469,Santiago Juxtlahuaca,20469,77711.2074738299,56315.10199999999895226,61333.76600000000325963,60014.52799999999842839,59298.27799999999842839,59553.23483419999683974,0.72467156064927607,0.78925251574111521,0.77227635434966768,0.76305953706830953,0.76634036157854324
20,237,San Marcos Arteaga,20237,12898.7781868127,9827.08799999999973807,8863.27800000000024738,8714.65699999999924330,8686.06300000000010186,8755.85876194000047690,0.76186192658517848,0.68714089595412475,0.67561879689578563,0.67340199778614329,0.67881303446955243
20,105,San Antonino Monte Verde,20105,10958.9767225573,5588.68699999999989814,5732.19200000000000728,5373.36800000000039290,5373.36800000000039290,5336.68190725000022212,0.50996430976047080,0.52305905424556653,0.49031658119501087,0.49031658119501087,0.48696899741244043
20,106,San Antonio Acutla,20106,1625.4644143595,345.13200000000000500,40.78999999999999915,51.64800000000000324,58.57500000000000284,71.43960732540000436,0.21232824105595460,0.02509436665586613,0.03177430372743745,0.03603585503474770,0.04395027457648167
20,109,San Antonio Nanahuatpam,20109,7751.8131845461,6569.05900000000019645,6482.24300000000039290,6461.48899999999957799,6459.51699999999982538,6464.22308233999956428,0.84742225381488534,0.83622280951286387,0.83354550041034636,0.83329110831483877,0.83389820271042892
20,110,San Antonio Sinicahua,20110,2961.0615435481,812.78499999999996817,1944.54899999999997817,926.17100000000004911,944.59900000000004638,859.61392150200003925,0.27449108640480269,0.65670671527817648,0.31278343471720388,0.31900687848187437,0.29030599629886966
20,208,San Juan Mixtepec -Dto. 08 -,20208,35932.4424352368,16810.23800000000119326,19622.13999999999941792,20244.52100000000064028,20606.06699999999909778,20985.15319660000022850,0.46782898296708059,0.54608422556763736,0.56340509099786129,0.57346691745598843,0.58401688764750137
20,210,San Juan um,20210,21154.9121063873,9312.63299999999981083,9521.20299999999951979,9795.28100000000085856,9777.07699999999931606,9729.57706218000021181,0.44021137753572787,0.45007055345435654,0.46302631515271164,0.46216580578692207,0.45992046732457709
20,213,San Juan Quiahije,20213,20612.2974489686,20359.76699999999982538,20076.59300000000075670,18361.03199999999924330,18468.72300000000177533,18062.39987729999847943,0.98774855400792627,0.97401044447884177,0.89078046954531753,0.89600506909646516,0.87629241340119546
20,218,San Juan Teita,20218,7127.5388040566,3641.08699999999998909,3578.09400000000005093,3596.15299999999979264,4273.85800000000017462,4277.76724579999972775,0.51084772739892981,0.50200975376851642,0.50454344744545887,0.59962605851651862,0.60017452916079972
20,221,San Juan Teposcolula,20221,8786.3985352354,3060.86099999999987631,3240.08800000000019281,2837.09400000000005093,2792.96099999999978536,2702.07874703000015870,0.34836355165603644,0.36876178413789579,0.32289612047787569,0.31787324337720502,0.30752972747526391
20,224,San Juan Yucuita,20224,2293.5850498332,341.32999999999998408,116.07399999999999807,144.78100000000000591,112.89600000000000080,211.96451606900001252,0.14881942137913004,0.05060810803961310,0.06312432146805680,0.04922250430966591,0.09241624420442356
20,225,San Lorenzo,20225,5857.9265229946,4958.25000000000000000,3470.10399999999981446,3470.41800000000012005,3424.60600000000022192,1362.13487865000001875,0.84641724004850072,0.59237752238416019,0.59243112496841388,0.58461061035113926,0.23252850190303687
20,228,San Lorenzo Cuaunecuiltitla,20228,958.8552204842,958.85500000000001819,689.30399999999997362,686.29800000000000182,686.42300000000000182,685.60268263099999331,0.99999977005475360,0.71888225174590714,0.71574726333912553,0.71587762712849601,0.71502210968282187
20,229,San Lorenzo Texmelcan,20229,13757.4135095943,12799.60499999999956344,12620.14500000000043656,12068.48699999999917054,12068.48699999999917054,12137.55789890000050946,0.93037873660435277,0.91733413342550341,0.87723517153740715,0.87723517153740715,0.88225580269397108
20,234,San Lucas Zoquipam,20234,6437.7569707680,5291.09000000000014552,4948.63299999999981083,2947.44099999999980355,2947.39499999999998181,2952.09224869999980001,0.82188408540821212,0.76868900495472514,0.45783663679500175,0.45782949144916024,0.45855913202449239
20,239,San Martn Huamellpam,20239,4259.2665440205,1872.27600000000006730,2313.52599999999983993,2469.61599999999998545,2402.05099999999993088,2166.52599886000007245,0.43957709165406689,0.54317474055431281,0.57982189526669681,0.56395883544132541,0.50866175583717410
20,240,San Martn Itunyoso,20240,6348.7653145900,2977.13900000000012369,4621.90999999999985448,3970.77100000000018554,3985.07900000000017826,4347.89582295000036538,0.46893196589867364,0.72800139412595066,0.62543987740022966,0.62769354394656096,0.68484116320352362
20,242,San Martn Peras,20242,24277.2031625055,14681.55600000000049477,14506.94700000000011642,14471.01699999999982538,12886.12800000000061118,12884.68535890000021027,0.60474659711521761,0.59755429416206396,0.59607430489973035,0.53079129065005948,0.53073186695572605
20,244,San Martn Toxpalan,20244,6372.4398787619,4235.27999999999974534,3441.18499999999994543,3345.08300000000008367,3345.85199999999986176,3384.73767313999996986,0.66462455206762516,0.54001058707023641,0.52492970724580856,0.52505038315874464,0.53115254714613636
20,245,San Martn Zacatepec,20245,4302.0834122243,2737.21300000000019281,2637.41400000000021464,2615.98000000000001819,2533.88299999999981083,2529.95862893000003169,0.63625288905888100,0.61305505897580481,0.60807282177903277,0.58898974222582767,0.58807753976623589
20,249,San Mateo Yoloxochitln,20249,701.4193584663,117.86700000000000443,310.11000000000001364,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.16804070001393179,0.44211782332052557,0.00000000000000000,0.00000000000000000,0.00000000000000000
20,250,San Mateo Etlatongo,20250,2415.5287901764,235.36500000000000909,217.37999999999999545,264.85099999999999909,358.60000000000002274,283.54101076400002057,0.09743829216906659,0.08999271748863125,0.10964514315751898,0.14845610677809903,0.11738258385373819
20,251,San Mateo Nejpam,20251,6499.3781462331,4204.18900000000030559,4103.88000000000010914,4014.76999999999998181,3659.66600000000016735,3666.14506128999983048,0.64686019268422745,0.63142656230558314,0.61771601985135682,0.56307940816169688,0.56407628219244621
20,252,San Mateo Peasco,20252,5443.8558905199,2330.80400000000008731,2549.67000000000007276,2465.27100000000018554,2683.71099999999978536,2731.67673869000009290,0.42815314124294412,0.46835736494055158,0.45285383183877076,0.49297980217909476,0.50179078829897517
20,255,San Mateo Sindihui,20255,14139.7021700814,10123.54800000000068394,9756.14500000000043656,10238.74699999999938882,10604.56300000000010186,10581.82132330000058573,0.71596614116955770,0.68998235483653303,0.72411334247650960,0.74998489165058213,0.74837653551786820
20,256,San Mateo Tlapiltepec,20256,2458.1294831580,443.42399999999997817,502.89199999999999591,660.67399999999997817,660.67399999999997817,664.83299511200004872,0.18039082279356813,0.20458320175791808,0.26877103282257575,0.26877103282257575,0.27046296774321182
20,258,San Miguel Achiutla,20258,6773.0278469707,3401.56899999999995998,3847.01400000000012369,4034.16499999999996362,4130.22099999999954889,4117.30751521999991382,0.50222279855550622,0.56799028247323879,0.59562208972820296,0.60980422542442070,0.60789762101177602
20,259,San Miguel Ahuehuetitln,20259,8400.7440966127,5318.11899999999968713,3891.80499999999983629,4132.66299999999955617,4001.28400000000010550,3993.52229386999988492,0.63305332704329620,0.46326908131497913,0.49194011297955720,0.47630114118264538,0.47537721039261810
20,261,San Miguel Amatitln,20261,17870.0430710778,10203.55199999999967986,11069.44000000000050932,10604.22899999999935972,10150.47999999999956344,10125.04222839999965800,0.57098642456627224,0.61944114829334695,0.59340813885125265,0.56801653804787344,0.56659305118223913
20,264,San Miguel Chicahua,20264,6207.4858316751,3054.19000000000005457,2969.68800000000010186,1956.29199999999991633,2945.13799999999991996,2693.88882547999992312,0.49201723255094765,0.47840431384418081,0.31515045753589604,0.47444941154303849,0.43397422056669438
20,269,San Miguel el Grande,20269,10371.9862221154,4119.78600000000005821,7133.81999999999970896,6282.82899999999972351,6410.72800000000006548,6352.50757544000043708,0.39720318864439802,0.68779690285252171,0.60574984052751635,0.61808103700821460,0.61246779926250094
20,270,San Miguel Huautla,20270,6492.6954379862,3275.48300000000017462,3120.35699999999997090,3054.38299999999981083,3192.71799999999984720,3194.16957091999984186,0.50448739376198692,0.48059500554176959,0.47043374037383762,0.49173999157894671,0.49196356142507064
20,272,San Miguel Panixtlahuaca,20272,14354.9061995066,14354.90600000000085856,14311.04999999999927240,14311.05299999999988358,14311.05400000000008731,13859.73384009999972477,0.99999998610185281,0.99694486338697852,0.99694507237476004,0.99694514203735396,0.96550500905233216
20,274,San Miguel Piedras,20274,6445.7706454224,5292.83399999999983265,5036.16399999999975989,3806.83800000000019281,4072.57499999999981810,3938.00440994000018691,0.82113284681620147,0.78131293789929335,0.59059470300940764,0.63182127072613492,0.61094392378615847
20,281,San Miguel Tecomatln,20281,1879.9521994524,1142.20700000000010732,1173.94599999999991269,1106.77099999999995816,1136.99900000000002365,1088.70685026999990441,0.60757236292109273,0.62445523899062516,0.58872294748897591,0.60480207971840438,0.57911411289453141
20,283,San Miguel Tequixtepec,20283,15990.1514580438,7283.86200000000008004,2590.55000000000018190,2156.89899999999988722,2804.77799999999979264,2818.27825170000005528,0.45552176407534117,0.16200909708687164,0.13488921638168586,0.17540659369984044,0.17625087911736279
20,285,San Miguel Tlacamama,20285,10425.5307412661,10237.36800000000039290,9924.85900000000037835,9944.39199999999982538,5711.13500000000021828,5713.38402889000008145,0.98195173503049404,0.95197637859487072,0.95384995227517122,0.54780280656545521,0.54801852976898457
20,286,San Miguel Tlacotepec,20286,5662.3380941133,1872.51800000000002910,1746.15599999999994907,1383.63100000000008549,1554.94200000000000728,1556.26413462000004984,0.33069696102158114,0.30838073795263921,0.24435683228425648,0.27461129557356428,0.27484479180745652
20,287,San Miguel Tulancingo,20287,4773.3861114848,3130.87699999999995271,1902.28400000000010550,2051.96399999999994179,2012.16399999999998727,1991.17494231999990006,0.65590273379877828,0.39851877798510615,0.42987597317195031,0.42153807653621811,0.41714097619910095
20,290,San Nicols Hidalgo,20290,1166.9826832117,675.22500000000002274,672.48099999999999454,677.42499999999995453,643.94399999999995998,644.85987033200001406,0.57860755751892234,0.57625619443575460,0.58049276115703041,0.55180253251725697,0.55258735164540329
20,297,San Pablo Tijaltepec,20297,11849.8626015828,7153.34500000000025466,8187.71000000000003638,7263.98499999999967258,7263.98499999999967258,7285.41840977999981988,0.60366480528175237,0.69095400303682497,0.61300162240106826,0.61300162240106826,0.61481036993685301
20,300,San Pedro Amuzgos,20300,12312.3022269655,5747.75000000000000000,6240.19599999999991269,6271.10900000000037835,5654.32999999999992724,5666.07843323999986751,0.46682983361240926,0.50682609027685999,0.50933683111396322,0.45924230056798815,0.46019650336641116
20,302,San Pedro Atoyac,20302,7401.0522119377,7400.97299999999995634,6947.96600000000034925,6901.60599999999976717,6901.60499999999956344,3497.59949139999980616,0.99998929720593344,0.93878083832365300,0.93251686413830359,0.93251672902238070,0.47258138319284720
20,304,San Pedro Coxcaltepec Cntaros,20304,9579.4904442433,6080.59000000000014552,5919.84199999999964348,6381.02599999999983993,6611.94899999999961437,6649.29422410999995918,0.63475088110287436,0.61797044784960042,0.66611330082119502,0.69021928029307500,0.69411773651341002
20,311,San Pedro Jaltepetongo,20311,5165.4736576438,4189.26100000000042201,4120.91299999999955617,3868.07600000000002183,3865.21599999999989450,3827.78027740000015910,0.81101197637525213,0.79778027594854284,0.74883278018000776,0.74827910394631558,0.74103180678033298
20,312,San Pedro Jicayn,20312,8552.1632486355,8461.47799999999915599,6537.43500000000040018,6457.20600000000013097,6188.47900000000026921,5193.25216324000029999,0.98939622104968949,0.76441887390807828,0.75503773867158697,0.72361563034795606,0.60724427402255043
20,313,San Pedro Jocotipac,20313,6831.2474198305,5064.68299999999999272,5173.39699999999993452,4878.14099999999962165,5093.65700000000015280,5214.36437064999972790,0.74139943830722310,0.75731366206735407,0.71409227337297032,0.74564083057708752,0.76331071767554004
20,317,San Pedro Mrtir Yucuxaco,20317,8090.0288838059,2798.60100000000011278,4381.44400000000041473,3919.05400000000008731,3868.19200000000000728,3326.84779342000001634,0.34593213945157353,0.54158570543184259,0.48443016165800235,0.47814316309093757,0.41122817250745175
20,320,San Pedro Molinos,20320,2681.5130202960,742.86300000000005639,1462.50600000000008549,943.42499999999995453,987.81100000000003547,1105.47051942000007330,0.27703128583653075,0.54540328125595328,0.35182562712145982,0.36837822248983898,0.41225625646895880
20,321,San Pedro Nopala,20321,10858.0248538139,9161.18000000000029104,8813.81300000000010186,8676.30099999999947613,8676.48300000000017462,8466.96314440999958606,0.84372435349345509,0.81173262344340025,0.79906807332020735,0.79908483511643191,0.77978852124619735
20,322,San Pedro Ocopetatillo,20322,566.2887381315,360.18999999999999773,208.52099999999998658,188.53299999999998704,188.35900000000000887,187.60948039199999471,0.63605361672645322,0.36822381580115149,0.33292733424661541,0.33262007049884235,0.33129650610928180
20,329,San Pedro Teozacoalco,20329,9338.1347600659,4886.06499999999959982,5847.56499999999959982,5684.46000000000003638,6083.55100000000038563,5895.16402672000003804,0.52323779058051623,0.62620267861273970,0.60873612836573421,0.65147389241115095,0.63129995209861356
20,331,San Pedro Tida,20331,4630.7942871668,2249.89600000000018554,2505.40299999999979264,2789.75799999999981083,3249.30600000000004002,3227.51099135999993450,0.48585531130913728,0.54103094299463006,0.60243617552418249,0.70167357876481740,0.69696704090361283
20,332,San Pedro Topiltepec,20332,3177.2341533929,873.14999999999997726,1122.84999999999990905,1389.95700000000010732,1389.95599999999990359,1433.39144749000001866,0.27481449520098539,0.35340486278007949,0.43747389487038429,0.43747358013122695,0.45114441627140134
20,339,San Pedro y San Pablo Teposcolula,20339,18083.4407554140,11752.68200000000069849,11144.55899999999928696,11013.19199999999909778,11336.48799999999937427,11085.64828640000087034,0.64991403787364777,0.61628531598243708,0.60902082457414852,0.62689883818741565,0.61302760002025991
20,340,San Pedro y San Pablo Tequixtepec,20340,17975.6410057661,9151.36199999999917054,9173.72400000000016007,9166.43599999999969441,9165.37500000000000000,9169.77770932000021276,0.50909795078041942,0.51034196761368988,0.50993653005529282,0.50987750573456569,0.51012243215018493
20,341,San Pedro Yucunama,20341,2887.6942137989,1741.70499999999992724,2005.97299999999995634,1968.55799999999999272,1968.55799999999999272,1967.81095512999991115,0.60314731098508645,0.69466254093470881,0.68170583664752638,0.68170583664752638,0.68144713720960448
20,345,San Sebastin Ixcapa,20345,9897.9633286037,9503.83300000000053842,8120.15700000000015280,8176.65200000000004366,6961.21500000000014552,6962.77495573000032891,0.96018066388822443,0.82038665232613117,0.82609439220396419,0.70329771579200373,0.70345531950078810
20,346,San Sebastin Nicananduta,20346,4383.8660109299,2243.50100000000020373,3047.55200000000013461,2741.55200000000013461,2741.55200000000013461,2657.60688045000006241,0.51176313199501999,0.69517453142997809,0.62537312800271139,0.62537312800271139,0.60622447716787586
20,348,San Sebastin Tecomaxtlahuaca,20348,23083.6165748655,13758.28299999999944703,13474.87299999999959255,13468.64300000000002910,13127.38600000000042201,13126.55275249999976950,0.59601938696991907,0.58374184808943930,0.58347195970432453,0.56868844435293986,0.56865234743124227
20,352,San Simn Zahuatln,20352,4569.8401710881,3291.00599999999985812,3410.11999999999989086,3273.98199999999997090,3409.62100000000009459,3408.20239799000000858,0.72015779037987582,0.74622303457672889,0.71643249597949288,0.74611384038583428,0.74580341333436428
20,354,Santa Ana Ateixtlahuaca,20354,1469.0306932235,971.99800000000004729,900.55600000000004002,908.98099999999999454,908.65599999999994907,910.54590208699994491,0.66165942242305420,0.61302735480897697,0.61876242899011136,0.61854119467451862,0.61982769065837917
20,364,Santa Catarina Juquila,20364,64043.1601291392,61563.38199999999778811,59064.10800000000017462,55234.42100000000209548,54450.65899999999965075,52556.75083479999739211,0.96127957889431315,0.92225474009872033,0.86245620747981666,0.85021817927478127,0.82064580712167312
20,367,Santa Catarina Mechoacn,20367,5324.0489964861,2824.75700000000006185,2458.33199999999987995,2474.83800000000019281,1597.03600000000005821,319.97121703999999909,0.53056555299629182,0.46174105490436168,0.46484132689864538,0.29996643551816526,0.06009922471622306
