CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,1976,1993,2002,2011,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,529,Santos Reyes Yucun,20529,6085.4235521607,3994.455,3878.759,3621.589,3558.753,3561.46091532,0.6563972032,0.6373852151,0.595125215,0.5847995574,0.5852445413
20,532,Santo Toms Ocotepec,20532,7876.6254135594,2973.669,3804.496,3183.463,3509.034,3270.4920665,0.3775308389,0.4830109089,0.4041658493,0.4454996671,0.4152148788
20,536,San Vicente Nu,20536,7110.5557653619,4739.365,5513.003,5440.271,5918.575,5859.98441073,0.6665252557,0.7753265964,0.7650978601,0.8323646133,0.8241246682
20,540,Villa de Tamazulpam del Progreso,20540,14348.4105283064,9372.69,7481.299,6965.61,7079.735,7007.06390709,0.6532214827,0.521402631,0.4854621344,0.4934159771,0.4883512284
20,543,Tataltepec de Valds,20543,21997.7221166878,19130.737,18671.955,17032.443,14972.452,13966.0571418,0.8696690002,0.8488131135,0.7742821238,0.6806364732,0.6348865154
20,545,Teotitln de Flores Magn,20545,14302.1485101068,12073.164,10871.151,10857.177,10857.282,10837.1935612,0.844150373,0.7601061472,0.7591290912,0.7591364327,0.7577318578
20,547,Teotongo,20547,4665.9987568463,1476.454,443.127,484.189,484.189,499.13569017,0.3164282883,0.0949693781,0.1037696376,0.1037696376,0.1069729582
20,549,Tezoatln de Segura y Luna,20549,48679.1242331088,30991.494,26877.985,26929.537,27469.638,27009.1589907,0.6366485529,0.5521460261,0.5532050427,0.5643001684,0.5548406923
20,552,Tlacotepec Plumas,20552,5427.7796696647,3029.104,3190.692,2027.829,2028.594,2025.66430481,0.5580742374,0.58784479,0.3736019373,0.3737428789,0.3732031195
20,556,La Trinidad Vista Hermosa,20556,1070.7304779277,322.643,262.974,249.18,249.18,248.324552269,0.3013297993,0.2456024232,0.2327196294,0.2327196294,0.231920691
20,558,Valerio Trujano,20558,5523.945021261,4627.018,4104.408,4389.654,4576.816,4576.4919109,0.8376292635,0.7430211532,0.7946592486,0.8285411934,0.8284825235
20,564,Yutanduchi de Guerrero,20564,6412.1331842638,1153.012,1730.411,1769.013,1799.898,1662.95559735,0.1798172257,0.2698651058,0.2758852552,0.280701905,0.259345143
20,566,San Mateo Yucutind,20566,19893.2024446561,17014.489,15883.21,15032.252,14940.209,14440.4881326,0.8552916026,0.7984239865,0.7556476662,0.7510208093,0.7259006273
20,567,Zapotitln Lagunas,20567,30479.5434940419,19400.662,15296.798,15955.742,16535.463,16529.1795244,0.636514192,0.5018709681,0.5234901895,0.5425101922,0.5423040384
20,568,Zapotitln Palmas,20568,4263.4737321046,1446.712,1552.479,1302.356,1304.236,1194.01742605,0.3393270584,0.3641347637,0.3054682829,0.3059092379,0.2800574135
20,4,Asuncin Cuyotepeji,20004,8510.6955764248,6455.208,4595.438,5841.685,5841.591,5824.65942287,0.7584818352,0.5399603309,0.6863933679,0.686382323,0.6843928761
20,11,Calihual,20011,6669.9724575722,4486.868,4229.419,4266.88,4259.571,4262.32080245,0.6726966308,0.6340984205,0.6397147855,0.6386189789,0.6390312448
20,16,Coicoyn de las Flores,20016,12630.7843143237,10125.875,9981.19,9938.933,9145.88,9144.47419799,0.8016822034,0.7902272536,0.7868816973,0.724094385,0.7239830853
20,22,Cosoltepec,20022,11395.0140278925,6003.067,6016.64,5893.525,5890.255,5892.01367526,0.5268152356,0.5280063706,0.5172020838,0.5169151162,0.5170694534
20,24,Cuyamecalco Villa de Zaragoza,20024,7890.3616924477,3691.326,5483.223,5444.126,5185.565,4982.06901625,0.4678272231,0.6949266984,0.6899716657,0.6572024455,0.6314119948
20,26,Chalcatongo de Hidalgo,20026,13377.1267491231,6713.487,7268.494,6261.11,6475.167,6306.76210146,0.5018631524,0.5433524057,0.4680459502,0.4840476674,0.4714586488
20,29,Eloxochitln de Flores Magn,20029,3602.5722177009,2419.134,1832.191,1813.886,1813.392,1814.27351306,0.6715018753,0.5085785626,0.5034974708,0.5033603466,0.5036050365
20,32,Fresnillo de Trujano,20032,6096.0946644198,3825.394,3338.924,3336.834,3527.356,3528.99508404,0.6275155178,0.5477152478,0.5473724054,0.578625529,0.5788944034
20,34,Guadalupe de Ramrez,20034,3094.0618945455,2138.855,2002.685,1993.819,1918.406,1918.3543206,0.69127738,0.6472672714,0.6444017825,0.6200283205,0.6200116177
20,37,Mesones Hidalgo,20037,17464.5230797166,10992.033,11226.65,11137.04,11007.984,10812.9491414,0.6293921082,0.6428260279,0.6376950547,0.6303054455,0.6191379571
20,46,Magdalena Jaltepec,20046,23478.8410246294,4419.974,3087.566,3600.562,3706.52,3464.38189102,0.1882535,0.1315041912,0.153353481,0.1578663954,0.1475533604
20,47,Santa Magdalena Jicotln,20047,2600.9759632885,1074.133,966.056,1023.212,1023.212,1003.10170554,0.412973059,0.3714205797,0.3933954079,0.3933954079,0.3856635816
20,50,Magdalena Peasco,20050,8576.0706322127,2067.399,2048.323,2201.222,2594.94,2536.92746281,0.241065995,0.2388416663,0.2566702275,0.3025791311,0.2958146652
20,54,Magdalena Zahuatln,20054,2544.0139827283,303.909,178.821,369.823,369.823,344.226017231,0.1194604283,0.0702908872,0.1453698771,0.1453698771,0.1353082253
20,55,Mariscala de Jurez,20055,14541.7355873129,10393.767,10065.742,10051.801,10009.046,9972.52255927,0.7147542284,0.6921967422,0.6912380534,0.6882978954,0.6857862667
20,56,Mrtires de Tacubaya,20056,5860.0225583985,5827.894,4683.391,4710.12,4673.349,4679.3995186,0.994517332,0.7992104046,0.8037716499,0.7974967593,0.7985292671
20,58,Mazatln Villa de Flores,20058,18184.2678337341,9241.095,7424.886,6353.411,7788.163,7526.72203824,0.5081917559,0.4083137175,0.3493905313,0.428291261,0.4139139451
20,65,Ixpantepec Nieves,20065,7245.9441275986,3792.645,3830.076,3280.527,3209.44,2835.85551256,0.5234162634,0.5285820498,0.4527397593,0.4429291675,0.3913714297
20,70,Pinotepa de Don Luis,20070,6836.674696445,4974.185,402.267,393.697,657.837,227.393787691,0.7275737432,0.0588395701,0.0575860367,0.0962217787,0.0332608758
20,76,La Reforma,20076,18745.7760035263,15811.964,16037.903,16042.541,16083.518,15658.1750927,0.843494769,0.8555475643,0.85579498,0.8579809124,0.8352908458
20,81,San Agustn Atenango,20081,9691.5865329377,7202.014,6318.954,6052.384,6445.611,6331.33478438,0.7431202286,0.652004084,0.6244987835,0.6650728421,0.6532815616
20,82,San Agustn Chayuco,20082,15109.2158059421,14482.105,13069.63,12522.64,10876.688,9869.06087915,0.9584948144,0.8650104789,0.8288080706,0.7198711131,0.653181542
20,86,San Agustn Tlacotepec,20086,5099.1271062985,1609.376,1348.24,1432.799,1494.667,1496.01704111,0.3156179414,0.2644060389,0.2809890733,0.2931221303,0.2933868895
20,88,San Andrs Cabecera Nueva,20088,26225.415797283,23656.192,23195.579,22737.819,22746.447,22670.2774625,0.9020330577,0.8844694467,0.8670146234,0.8673436172,0.8644392004
20,89,San Andrs Dinicuiti,20089,9836.2402113729,6906.599,5429.067,5295.306,5295.306,5382.68014577,0.7021584316,0.5519453453,0.5383465518,0.5383465518,0.5472294322
20,90,San Andrs Huaxpaltepec,20090,8823.4164285139,5167.646,276.056,282.77,1551.398,1088.39759337,0.5856740461,0.0312867473,0.032047677,0.1758273581,0.1233533068
20,93,San Andrs Lagunas,20093,5009.2108325506,2651.288,2849.763,2570.911,2630.379,2430.64624988,0.5292825734,0.568904583,0.5132367325,0.5251084628,0.4852353656
20,99,San Andrs Tepetlapa,20099,1378.8540496629,6.492,15.362,13.681,7.218,7.3212551172,0.0047082576,0.0111411356,0.0099220073,0.0052347817,0.0053096665
20,101,San Andrs Zabache,20101,606.8424827944,139.62,88.457,14.127,13.662,13.8151235551,0.2300761795,0.1457659978,0.0232795172,0.0225132557,0.0227655841
20,52,Magdalena Tequisistln,20052,84638.4000248368,81620.482,78232.747,76980.948,76373.64,75310.973499,0.9643433947,0.9243174136,0.9095274483,0.9023521236,0.8897967527
20,53,Magdalena Tlacotepec,20053,12450.1287536797,9942.81,9489.205,10134.634,10022.008,10027.3011842,0.7986110181,0.7621772584,0.814018409,0.8049722375,0.8053973885
20,60,Mixistln de la Reforma,20060,6767.3166850629,4776.054,5192.477,4971.358,5033.272,4912.52551206,0.7057529923,0.767287426,0.73461288,0.7437618534,0.7259192588
20,61,Monjas,20061,2229.1958736206,0,0,0,0,0,0,0,0,0,0
20,62,Natividad,20062,187.5423907265,120.745,67.222,35.293,35.293,33.572604624,0.6438277743,0.3584362967,0.1881867873,0.1881867873,0.1790134193
20,66,Santiago Niltepec,20066,54904.6280856457,35711.264,29052.109,24495.828,19296.448,19289.1329158,0.6504235662,0.5291377068,0.4461523346,0.3514539425,0.3513207099
20,74,Santa Catarina Quioquitani,20074,3902.8894793098,3829.273,3741.269,3260.076,3260.076,3148.6449857,0.9811379544,0.9585895321,0.8352980573,0.8352980573,0.8067471555
20,79,Salina Cruz,20079,13311.9348202299,9243.212,8234.336,6770.774,5909.89,5605.23771889,0.6943552628,0.6185679326,0.5086243353,0.4439542471,0.4210685971
20,80,San Agustn Amatengo,20080,5635.6423562296,2735.81,2721.007,2255.35,2255.35,2261.30063101,0.4854477675,0.4828210926,0.4001939544,0.4001939544,0.4012498466
20,85,San Agustn Loxicha,20085,33763.6933608841,33478.662,31632.625,31508.798,31508.798,31508.128327,0.9915580515,0.9368828422,0.9332153821,0.9332153821,0.933195548
20,95,San Andrs Paxtln,20095,5748.211685116,5668.497,5682.563,5585.113,5585.113,5296.94472893,0.9861322635,0.9885792854,0.9716261867,0.9716261867,0.9214943741
20,97,San Andrs Solaga,20097,4911.9541565745,2831.244,3405.992,3264.552,3264.552,3511.57146649,0.576398702,0.6934087517,0.6646136947,0.6646136947,0.7149031433
20,98,San Andrs Teotillpam,20098,14440.0357599064,10351.908,10472.598,10354.136,10353.597,9038.72598518,0.7168893604,0.7252473729,0.7170436536,0.7170063269,0.6259490029
20,100,San Andrs Ya,20100,4051.9285836191,3546.586,3515.634,3397.23,3397.23,3608.00255544,0.8752834426,0.8676446111,0.8384229707,0.8384229707,0.8904408064
20,113,San Baltazar Loxicha,20113,12152.9235469712,11614.44,11173.353,9967.007,9967.007,9961.58573388,0.9556910282,0.9193963047,0.820132453,0.820132453,0.8196863656
20,114,San Baltazar Yatzachi el Bajo,20114,2975.6726129674,1354.21,2088.246,2119.741,2108.004,2621.80678064,0.4550937472,0.7017727659,0.7123569276,0.7084126092,0.8810803881
20,116,San Bartolom Ayautla,20116,5677.4471214181,5119.482,5217.101,4895.126,4895.132,4898.21520914,0.9017225331,0.9189167047,0.8622054764,0.8622065332,0.8627495958
20,117,San Bartolom Loxicha,20117,15682.170503291,14927.696,15004.644,15436.661,15436.661,15445.023775,0.9518896633,0.956796382,0.9843446733,0.9843446733,0.9848779397
20,120,San Bartolom Zoogocho,20120,883.0241921003,366.452,516.369,506.125,500.365,511.099465093,0.4149965576,0.5847733331,0.5731722919,0.5666492543,0.5788057334
20,122,San Bartolo Yautepec,20122,9346.8260259082,9295.45,8760.462,8697.733,8697.733,7608.10628218,0.994503372,0.9372659741,0.9305547119,0.9305547119,0.8139775215
20,125,San Carlos Yautepec,20125,231479.307,224792.992,222160.89,218440.745,218339.016,218314.064883,0.9711148479,0.9597440604,0.943672883,0.9432334096,0.9431256198
20,126,San Cristbal Amatln,20126,13824.5951993936,11095.529,10319.984,7354.394,7657.21,7630.51357767,0.8025934098,0.7464944797,0.5319789762,0.5538831257,0.551952044
20,130,San Dionisio del Mar,20130,35754.2087046491,10575.128,10059.134,8775.329,6076.606,6182.40292575,0.2957729561,0.2813412564,0.2454348542,0.1699549849,0.1729139911
20,131,San Dionisio Ocotepec,20131,30882.6170088502,24799.376,24748.112,24712.132,24654.679,23321.7034327,0.8030205469,0.8013605839,0.8001955272,0.7983351603,0.755172511
20,134,San Felipe Jalapa de Daz,20134,13364.450052046,9321.65,8946.485,5402.42,5401.749,4438.00001497,0.6974959661,0.6694241039,0.4042381077,0.4041878999,0.3320750197
20,136,San Felipe Usila,20136,44890.2385687132,42728.49,42019.654,41968.101,41968.096,41836.8538362,0.9518436828,0.9360532566,0.9349048332,0.9349047218,0.9319810981
20,146,San Francisco Logueche,20146,4097.4785016321,1815.504,1419.491,897.189,947.29,975.694513494,0.4430783467,0.3464303716,0.2189612464,0.2311885223,0.2381207157
20,159,San Jernimo Coatln,20159,58691.5007533877,55786.163,55417.062,52107.975,52297.351,52314.7996456,0.9504981519,0.9442093197,0.8878282942,0.8910549284,0.8913522226
20,166,San Jos Chiltepec,20166,19253.1812056199,10020.275,9339.678,8701.792,8862.122,9396.74490804,0.5204477584,0.4850979119,0.451966452,0.460293907,0.4880619368
20,169,San Jos Independencia,20169,5303.2196184808,2917.424,2019.273,729.303,729.384,734.564607065,0.5501231723,0.3807636012,0.1375207991,0.1375360729,0.1385129525
20,170,San Jos Lachiguiri,20170,7723.1256204478,2204.729,2161.568,1019.207,1541.606,1545.37588622,0.2854710785,0.279882538,0.1319682017,0.19960908,0.2000972096
20,171,San Jos Tenango,20171,25745.8409313238,24959.492,25149.247,23459.371,23459.776,23464.4508829,0.9694572442,0.9768275609,0.911190707,0.9112064377,0.9113880159
20,173,San Juan Atepec,20173,13412.3652068349,11133.732,11996.487,11105.028,11066.466,11060.3500097,0.8301095167,0.8944348603,0.827969402,0.8250942939,0.8246382975
20,175,San Juan Bautista Atatlahuca,20175,42179.1460764913,41268.35,39260.591,39042.236,39042.237,39125.3088452,0.9784064837,0.9308057334,0.9256288861,0.9256289098,0.9275984102
20,179,San Juan Bautista Jayacatln,20179,11465.7444749439,10002.636,9464.601,9668.959,9668.959,9666.57132247,0.8723930681,0.8254676372,0.8432909892,0.8432909892,0.8430827447
20,182,San Juan Bautista Tlacoatzintepec,20182,5123.8773116754,5108.33,5091.544,4947.58,4947.573,4934.82919246,0.9969657135,0.9936896788,0.9655929873,0.9655916212,0.9631044797
20,184,San Juan Bautista Tuxtepec,20184,87268.4639193535,15008.345,10767.646,8025.12,7764.173,8004.19558529,0.1719790211,0.1233853046,0.0919589923,0.0889688285,0.0917192217
20,187,San Juan Coatzspam,20187,6576.165694734,5754.253,5741.83,5633.662,5633.614,5633.10710269,0.8750164255,0.8731273308,0.8566788402,0.8566715411,0.8565944601
20,189,San Juan Comaltepec,20189,9849.8134373557,8840.27,8420.526,8811.382,8813.862,8815.04371929,0.8975063392,0.854891928,0.8945734918,0.8948252732,0.894945247
20,190,San Juan Cotzocn,20190,138324.034,74119.699,69056.053,66989.336,70115.206,70028.0835971,0.5358410744,0.4992339437,0.4842928164,0.5068909861,0.5062611433
20,194,San Juan del Ro,20194,7097.3589895606,7026.866,7045.753,7079.644,7079.645,7080.63153278,0.9900677154,0.9927288461,0.9975040026,0.9975041435,0.9976431435
20,196,San Juan Evangelista Analco,20196,1666.2411778374,456.708,1512.76,946.191,946.191,949.460094277,0.2740947746,0.9078877777,0.5678595707,0.5678595707,0.5698215282
20,200,San Juan Juquila Mixes,20200,31635.0481869897,29670.802,29347.52,30592.599,30240.855,30236.0471189,0.9379091767,0.9276900679,0.9670476498,0.9559288426,0.9557768631
20,201,San Juan Juquila Vijanos,20201,5785.7676279878,5785.768,5061.184,5192.046,5192.046,5152.88472349,1.0000000643,0.8747644782,0.8973823931,0.8973823931,0.8906138398
20,203,San Juan Lachigalla,20203,10880.5848195127,3895.513,3595.206,2827.559,3237,3231.68086596,0.3580242298,0.3304239671,0.2598719689,0.2975023911,0.2970135263
20,204,San Juan Lajarcia,20204,10591.089120684,9792.665,9308.074,9095.127,8387.213,8357.70558838,0.9246135962,0.8788590006,0.8587527587,0.7919122297,0.7891261695
20,207,San Juan Mazatln,20207,162809.935,151279.831,139304.864,133306.486,122811.448,121396.696919,0.9291805872,0.8556287674,0.818785942,0.7543240405,0.7456344536
20,212,San Juan Petlapa,20212,18981.7421452544,18981.743,18981.743,18981.741,18981.743,18759.9924262,1.000000045,1.000000045,0.9999999397,1.000000045,0.9883177362
20,214,San Juan Quiotepec,20214,20194.0309399272,19608.755,19448.796,19094.451,19094.451,19074.3449457,0.9710173793,0.9630962762,0.9455492594,0.9455492594,0.944553616
20,216,San Juan Taba,20216,1973.3914437418,1186.716,1774.68,1354.265,1354.265,843.000294286,0.6013586426,0.8993045985,0.6862627302,0.6862627302,0.4271835154
20,220,San Juan Tepeuxila,20220,25398.741061462,21466.903,22521.972,21234.702,21234.702,22114.7056914,0.8451955531,0.8867357616,0.8360533283,0.8360533283,0.8707008602
20,222,San Juan Yae,20222,3861.1203935735,2484.361,2624.734,2416.248,2416.248,2413.8521534,0.643430079,0.6797855888,0.6257893445,0.6257893445,0.6251688389
20,223,San Juan Yatzona,20223,2978.4950558568,2978.495,2978.495,2739.331,2739.331,2738.95089872,0.9999999812,0.9999999812,0.9197030543,0.9197030543,0.9195754391
20,226,San Lorenzo Albarradas,20226,13552.966123474,11606.387,11685.228,11224.388,10777.124,10596.8670389,0.8563724645,0.862189715,0.8281868262,0.795185637,0.7818854517
20,231,San Lucas Camotln,20231,10128.3450073886,9493.325,9491.7,10128.345,10128.345,10032.1901644,0.937302688,0.9371422471,0.9999999993,0.9999999993,0.9905063618
20,232,San Lucas Ojitln,20232,45415.7794469254,29204.531,18386.348,14610.909,14610.519,11725.4388929,0.643048107,0.4048449289,0.3217143728,0.3217057855,0.2581798449
20,235,San Luis Amatln,20235,28955.790898772,20381.353,19522.503,14683.644,16233.335,16180.3149557,0.7038783044,0.6742175708,0.5071056098,0.5606248179,0.5587937491
20,236,San Marcial Ozolotepec,20236,5326.2200599252,5029.134,4884.639,4466.514,4530.567,4531.67347789,0.9442219704,0.917092975,0.8385898348,0.8506158118,0.8508235535
20,246,San Mateo Cajonos,20246,1368.7537705968,358.368,340.974,332.108,332.108,968.295099295,0.2618206486,0.2491127384,0.2426353133,0.2426353133,0.7074282607
20,248,San Mateo del Mar,20248,9048.9773397757,1761.606,1376.382,1228.519,321.968,320.155980575,0.1946745951,0.1521035967,0.1357632972,0.0355805952,0.0353803495
20,253,San Mateo Pias,20253,16212.0487625909,15950.573,12921.262,12156.307,12549.089,12540.4028058,0.9838715164,0.7970159842,0.7498316331,0.7740594162,0.7735236298
20,257,San Melchor Betaza,20257,3462.7984906327,1875.663,1812.516,1687.016,1757.796,1859.56933248,0.5416610308,0.5234252022,0.4871828391,0.5076229543,0.5370134409
20,260,San Miguel Alopam,20260,14102.7686830509,11883.9,12340.197,11622.364,11622.364,11668.9560046,0.8426643212,0.8750194573,0.8241193103,0.8241193103,0.827423059
20,263,San Miguel Coatln,20263,12630.17894278,11693.086,11812.063,11454.003,11454.003,11454.1738416,0.9258052521,0.9352253086,0.9068757499,0.9068757499,0.9068892764
20,265,San Miguel Chimalapa,20265,118895.042,112982.318,110995.14,109648.697,104403.533,104386.875914,0.9502693813,0.933555665,0.9222310296,0.878115111,0.8779750119
20,266,San Miguel del Puerto,20266,52259.9543847165,50622.162,49286.378,48256.662,48761.315,47814.6731588,0.9686606618,0.9431002874,0.923396558,0.9330531489,0.9149390527
20,268,San Miguel Ejutla,20268,1112.48311808,48.92,32.882,14.782,14.782,15.1208386069,0.043973701,0.0295573025,0.0132873926,0.0132873926,0.0135919713
20,275,San Miguel Quetzaltepec,20275,20783.0966436116,20783.096,20578.664,20586.959,20586.959,20449.6093281,0.999999969,0.9901635138,0.9905626362,0.9905626362,0.983953916
20,276,San Miguel Santa Flor,20276,2048.8774420539,1668.486,1744.644,1694.825,1737.626,1701.4767103,0.8143415344,0.8515121325,0.8271968665,0.8480868423,0.830443381
20,278,San Miguel Soyaltepec,20278,74090.9008666283,29454.299,27811.949,20870.45,20873.255,20834.1037165,0.39754273,0.3753760404,0.2816870865,0.2817249454,0.2811965231
20,279,San Miguel Suchixtepec,20279,6951.2590667356,6846.26,5515.163,5212.699,5212.699,5181.93269083,0.9848949571,0.7934048993,0.749892782,0.749892782,0.7454667767
20,280,Villa Talea de Castro,20280,6094.6948280815,5141.719,3511.595,2068.422,2068.422,4208.86636585,0.8436384667,0.5761724088,0.3393807333,0.3393807333,0.6905786893
20,282,San Miguel Tenango,20282,20699.3549758674,20699.355,20699.355,20508.288,20457.178,20457.3627189,1.0000000012,1.0000000012,0.9907694237,0.9883002646,0.9883091885
20,288,San Miguel Yotao,20288,3992.0747800011,3690.559,3561.524,3592.541,3592.541,3595.51316691,0.9244714098,0.8921486185,0.8999182626,0.8999182626,0.9006627794
20,289,San Nicols,20289,3012.0475694911,338.708,350.303,370.647,370.647,374.427775804,0.1124510793,0.1163006201,0.1230548295,0.1230548295,0.1243100473
20,291,San Pablo Coatln,20291,18716.1058330939,17838.868,17444.284,17731.831,17755.153,17764.1892053,0.9531292545,0.9320466637,0.9474102764,0.9486563689,0.9491391726
20,296,San Pablo Macuiltianguis,20296,14829.9642913218,12306.884,13212.417,13168.995,13168.995,13137.1392651,0.8298660575,0.8909270947,0.8879991038,0.8879991038,0.8858510383
20,298,San Pablo Villa de Mitla,20298,28211.3733698193,21699.16,20276.812,17024.937,17119.514,17303.1473548,0.7691635468,0.7187460084,0.603477781,0.6068302232,0.6133394191
20,299,San Pablo Yaganiza,20299,3604.5330685818,2353.236,2005.688,2011.621,2011.621,3052.82495628,0.6528546015,0.5564349007,0.5580808836,0.5580808836,0.8469404769
20,306,San Pedro el Alto,20306,7516.916689374,7299.093,7159.052,4445.431,4445.431,4425.49127108,0.9710222025,0.9523920905,0.5913902181,0.5913902181,0.5887375707
20,307,San Pedro Huamelula,20307,69657.278457465,64550.316,61380.459,60284.874,57354.37,57321.5093276,0.9266844389,0.8811779667,0.8654497467,0.8233794267,0.8229076788
20,308,San Pedro Huilotepec,20308,2615.26967006,1315.506,1080.46,765.249,777.336,777.243562536,0.5030096954,0.413135216,0.2926080659,0.297229769,0.2971944237
20,309,San Pedro Ixcatln,20309,10170.5464219061,3830.301,3984.558,2318.274,2317.594,2324.59492441,0.376607199,0.3917742307,0.2279399654,0.2278731057,0.2285614585
20,316,San Pedro Mrtir Quiechapa,20316,12072.3856950938,10909.908,10743.127,10387.029,10417.438,10292.3710947,0.9037077075,0.8898926253,0.8603957215,0.8629146105,0.8525548599
20,323,San Pedro Ocotepec,20323,4245.0123870214,4245.012,4245.013,4245.013,4245.013,4245.01238702,0.9999999088,1.0000001444,1.0000001444,1.0000001444,1
20,324,San Pedro Pochutla,20324,44717.0658816986,40179.983,38678.55,35778.657,35912.963,33339.8303797,0.8985380013,0.8649617151,0.8001119102,0.803115372,0.7455728528
20,325,San Pedro Quiatoni,20325,56643.0357194658,54952.234,54773.744,54405.669,53571.511,50370.7396144,0.9701498746,0.966998737,0.960500586,0.9457740095,0.8892662438
20,326,San Pedro Sochipam,20326,15264.9637168057,15264.963,15253.254,14859.442,14889.717,14275.2442986,0.999999953,0.9992329024,0.9734344788,0.9754177787,0.9351639849
20,330,San Pedro Teutila,20330,14782.4688372893,12895.93,12747.934,12041.759,12042.017,12025.4365919,0.8723799889,0.8623684,0.8145972863,0.8146147394,0.813493113
20,333,San Pedro Totolpam,20333,40590.9459809869,39875.66,37618.382,38856.741,38265.108,37783.6276459,0.9823781889,0.9267678072,0.9572760639,0.9427005721,0.9308388049
20,335,San Pedro Yaneri,20335,2932.7607087302,2932.761,2921.977,2927.858,2927.858,2928.45722365,1.0000000993,0.9963230179,0.9983282957,0.9983282957,0.9985326164
20,336,San Pedro Ylox,20336,16481.2445894163,15989.316,15068.514,14886.074,14886.074,14869.1605585,0.9701522184,0.91428253,0.9032129776,0.9032129776,0.902186754
20,344,San Sebastin Coatln,20344,20799.3894436579,20289.359,20185.103,17317.155,17317.155,17309.9887565,0.9754785858,0.970466131,0.8325799681,0.8325799681,0.8322354271
20,351,San Simn Almolongas,20351,5115.2004818787,1831.392,1347.315,1348.69,1348.69,1351.71068369,0.3580293688,0.2633943684,0.263663175,0.263663175,0.2642537059
20,124,San Blas Atempa,20124,20841.791186694,7906.714,6797.054,6737.663,5882.794,6698.25803429,0.3793682572,0.3261261923,0.3232765812,0.2822595211,0.3213859104
20,139,San Francisco Chapulapa,20139,6296.8062257285,6271.701,5950.291,6088.431,6088.446,6019.49852859,0.9960130223,0.9449696857,0.9669077913,0.9669101735,0.9559605795
20,353,Santa Ana,20353,5417.7177130214,3032.794,3029.241,3206.735,3206.735,3211.63416834,0.5597918091,0.5591359979,0.5918977639,0.5918977639,0.5928020503
20,355,Santa Ana Cuauhtmoc,20355,4069.0244799071,3329.318,3787.748,3701.163,3498.237,3495.71612536,0.8182103638,0.9308737312,0.9095946752,0.8597237538,0.8591042257
20,357,Santa Ana Tavela,20357,17463.5279894412,17352.346,16615.535,16617.68,15620.999,15621.7409772,0.9936334749,0.9514420574,0.9515648848,0.8944927399,0.8945352272
20,359,Santa Ana Yareni,20359,4595.3856259629,2228.348,2880.322,2640.453,2640.453,2560.04256388,0.4849099034,0.6267857008,0.5745879051,0.5745879051,0.5570898228
20,361,Santa Catalina Quier,20361,5158.7886557074,5071.052,4894.46,4208.332,4208.332,4047.21259261,0.9829927796,0.9487614878,0.8157597221,0.8157597221,0.7845276988
20,362,Santa Catarina Cuixtla,20362,2623.9970303936,1876.123,1426.149,1392.637,1392.637,1394.45974438,0.7149867085,0.5435025206,0.5307311647,0.5307311647,0.5314258089
20,366,Santa Catarina Loxicha,20366,12595.4726104258,12344.398,12351.334,12477.791,12477.791,12477.2527262,0.9800662811,0.9806169552,0.9906568325,0.9906568325,0.990614097
20,384,Santa Cruz Xitla,20384,5682.5822233451,1697.982,1416.193,1795.995,1762.6,1769.91526214,0.2988046513,0.2492164555,0.31605262,0.3101758902,0.3114632033
20,391,Santa Luca Miahuatln,20391,7154.8616070774,6044.574,5935.635,5357.142,5357.142,5191.97076046,0.8448205335,0.8295946625,0.7487415263,0.7487415263,0.7256563503
20,394,Santa Mara Alotepec,20394,9843.65512835,9476.032,8992.349,9227.905,9227.905,9151.78494045,0.9626537985,0.9135172741,0.9374470031,0.9374470031,0.9297140972
20,406,Santa Mara Chilchotla,20406,28238.8249966068,15025.28,13413.681,10363.258,10364.979,10368.5653456,0.5320787958,0.475008468,0.3669861618,0.3670471063,0.3671741068
20,407,Santa Mara Chimalapa,20407,455468.325,450681.891,445509.541,437188.498,433493.844,431803.353692,0.9894911814,0.9781350679,0.9598658655,0.9517540962,0.9480425531
20,410,Santa Mara Ecatepec,20410,54485.1998080752,53183.949,52231.37,51726.771,52192.882,51549.8217585,0.9761173527,0.9586340912,0.9493728789,0.9579276975,0.9461252219
20,412,Santa Mara Guienagati,20412,39136.6084335505,37984.616,37668.25,38375.757,32098.338,31712.8401461,0.9705648374,0.9624812039,0.9805590861,0.8201614622,0.8103114045
20,417,Santa Mara Jacatepec,20417,32283.4488670686,25334.304,25041.672,25060.656,24873.175,24568.9003962,0.7847458958,0.7756814367,0.776269478,0.7704621369,0.7610370409
20,418,Santa Mara Jalapa del Marqus,20418,73083.3217022809,59296.339,55138.332,54406.425,52730.975,53490.6076584,0.8113525442,0.7544584827,0.7444437901,0.7215185869,0.73191265
20,421,Santa Mara Mixtequilla,20421,14774.9775683751,12200.498,11475.202,11403.798,11085.362,11077.6119355,0.8257540794,0.7766645971,0.7718318317,0.750279447,0.7497549072
20,424,Santa Mara Ozolotepec,20424,14604.9654998381,14238.008,11854.324,9515.418,9634.98,9880.31365619,0.9748744699,0.8116639509,0.6515193754,0.6597057693,0.6765037313
20,425,Santa Mara Ppalo,20425,5611.3143351399,4360.099,5611.315,4496.257,4303.281,3403.87483387,0.7770192043,1.0000001185,0.8012841077,0.7668935909,0.6066091883
